   0.000E+00   0.000E+00   0.000E+00
   1.000E-05   3.140E-02  -3.813E-10
   2.000E-05   6.267E-02  -7.948E-10
   3.000E-05   9.351E-02  -1.261E-09
   4.000E-05   1.243E-01  -1.728E-09
   5.000E-05   1.535E-01  -2.316E-09
   6.000E-05   1.826E-01  -2.904E-09
   7.000E-05   2.117E-01  -3.492E-09
   8.000E-05   2.409E-01  -4.080E-09
   9.000E-05   2.635E-01  -4.933E-09
   1.000E-04   2.862E-01  -5.786E-09
   1.100E-04   3.089E-01  -6.639E-09
   1.200E-04   3.315E-01  -7.492E-09
   1.300E-04   3.542E-01  -8.346E-09
   1.400E-04   3.768E-01  -9.199E-09
   1.500E-04   3.995E-01  -1.005E-08
   1.600E-04   4.222E-01  -1.091E-08
   1.700E-04   4.274E-01  -1.177E-08
   1.800E-04   4.327E-01  -1.263E-08
   1.900E-04   4.380E-01  -1.349E-08
   2.000E-04   4.432E-01  -1.435E-08
   2.100E-04   4.485E-01  -1.522E-08
   2.200E-04   4.537E-01  -1.608E-08
   2.300E-04   4.590E-01  -1.694E-08
   2.400E-04   4.643E-01  -1.780E-08
   2.500E-04   4.695E-01  -1.867E-08
   2.600E-04   4.748E-01  -1.953E-08
   2.700E-04   4.801E-01  -2.039E-08
   2.800E-04   4.853E-01  -2.125E-08
   2.900E-04   4.792E-01  -2.147E-08
   3.000E-04   4.616E-01  -2.105E-08
   3.100E-04   4.440E-01  -2.062E-08
   3.200E-04   4.264E-01  -2.019E-08
   3.300E-04   4.087E-01  -1.976E-08
   3.400E-04   3.911E-01  -1.934E-08
   3.500E-04   3.735E-01  -1.891E-08
   3.600E-04   3.559E-01  -1.848E-08
   3.700E-04   3.383E-01  -1.805E-08
   3.800E-04   3.207E-01  -1.763E-08
   3.900E-04   3.031E-01  -1.720E-08
   4.000E-04   2.855E-01  -1.677E-08
   4.100E-04   2.679E-01  -1.634E-08
   4.200E-04   2.378E-01  -1.452E-08
   4.300E-04   2.076E-01  -1.269E-08
   4.400E-04   1.774E-01  -1.087E-08
   4.500E-04   1.473E-01  -9.045E-09
   4.600E-04   1.171E-01  -7.220E-09
   4.700E-04   8.696E-02  -5.395E-09
   4.800E-04   5.680E-02  -3.570E-09
   4.900E-04   2.664E-02  -1.745E-09
   5.000E-04  -3.515E-03   8.004E-11
   5.100E-04  -3.367E-02   1.905E-09
   5.200E-04  -6.383E-02   3.730E-09
   5.300E-04  -9.399E-02   5.555E-09
   5.400E-04  -1.216E-01   6.950E-09
   5.500E-04  -1.466E-01   7.913E-09
   5.600E-04  -1.717E-01   8.876E-09
   5.700E-04  -1.967E-01   9.840E-09
   5.800E-04  -2.218E-01   1.080E-08
   5.900E-04  -2.468E-01   1.177E-08
   6.000E-04  -2.719E-01   1.273E-08
   6.100E-04  -2.969E-01   1.369E-08
   6.200E-04  -3.220E-01   1.466E-08
   6.300E-04  -3.470E-01   1.562E-08
   6.400E-04  -3.721E-01   1.658E-08
   6.500E-04  -3.971E-01   1.755E-08
   6.600E-04  -4.222E-01   1.851E-08
   6.700E-04  -4.274E-01   1.811E-08
   6.800E-04  -4.327E-01   1.771E-08
   6.900E-04  -4.380E-01   1.731E-08
   7.000E-04  -4.432E-01   1.691E-08
   7.100E-04  -4.485E-01   1.651E-08
   7.200E-04  -4.537E-01   1.611E-08
   7.300E-04  -4.590E-01   1.571E-08
   7.400E-04  -4.643E-01   1.531E-08
   7.500E-04  -4.695E-01   1.491E-08
   7.600E-04  -4.748E-01   1.451E-08
   7.700E-04  -4.801E-01   1.411E-08
   7.800E-04  -4.853E-01   1.371E-08
   7.900E-04  -4.792E-01   1.312E-08
   8.000E-04  -4.616E-01   1.235E-08
   8.100E-04  -4.440E-01   1.158E-08
   8.200E-04  -4.264E-01   1.081E-08
   8.300E-04  -4.087E-01   1.003E-08
   8.400E-04  -3.911E-01   9.262E-09
   8.500E-04  -3.735E-01   8.490E-09
   8.600E-04  -3.559E-01   7.718E-09
   8.700E-04  -3.383E-01   6.946E-09
   8.800E-04  -3.207E-01   6.175E-09
   8.900E-04  -3.031E-01   5.403E-09
   9.000E-04  -2.855E-01   4.631E-09
   9.100E-04  -2.679E-01   3.859E-09
   9.200E-04  -2.378E-01   3.430E-09
   9.300E-04  -2.076E-01   3.001E-09
   9.400E-04  -1.774E-01   2.572E-09
   9.500E-04  -1.473E-01   2.143E-09
   9.600E-04  -1.171E-01   1.714E-09
   9.700E-04  -8.696E-02   1.285E-09
   9.800E-04  -5.680E-02   8.565E-10
   9.900E-04  -2.664E-02   4.276E-10
   1.000E-03   3.515E-03  -1.251E-12
   1.010E-03   3.367E-02  -4.301E-10
   1.020E-03   6.383E-02  -8.590E-10
   1.030E-03   9.399E-02  -1.288E-09
   1.040E-03   1.216E-01  -1.883E-09
   1.050E-03   1.466E-01  -2.645E-09
   1.060E-03   1.717E-01  -3.407E-09
   1.070E-03   1.967E-01  -4.169E-09
   1.080E-03   2.218E-01  -4.931E-09
   1.090E-03   2.468E-01  -5.693E-09
   1.100E-03   2.719E-01  -6.455E-09
   1.110E-03   2.969E-01  -7.217E-09
   1.120E-03   3.220E-01  -7.979E-09
   1.130E-03   3.470E-01  -8.741E-09
   1.140E-03   3.721E-01  -9.504E-09
   1.150E-03   3.971E-01  -1.027E-08
   1.160E-03   4.222E-01  -1.103E-08
   1.170E-03   4.274E-01  -1.188E-08
   1.180E-03   4.327E-01  -1.273E-08
   1.190E-03   4.380E-01  -1.359E-08
   1.200E-03   4.432E-01  -1.444E-08
   1.210E-03   4.485E-01  -1.529E-08
   1.220E-03   4.537E-01  -1.614E-08
   1.230E-03   4.590E-01  -1.700E-08
   1.240E-03   4.643E-01  -1.785E-08
   1.250E-03   4.695E-01  -1.870E-08
   1.260E-03   4.748E-01  -1.955E-08
   1.270E-03   4.801E-01  -2.041E-08
   1.280E-03   4.853E-01  -2.126E-08
   1.290E-03   4.792E-01  -2.147E-08
   1.300E-03   4.616E-01  -2.105E-08
   1.310E-03   4.440E-01  -2.062E-08
   1.320E-03   4.264E-01  -2.019E-08
   1.330E-03   4.087E-01  -1.976E-08
   1.340E-03   3.911E-01  -1.934E-08
   1.350E-03   3.735E-01  -1.891E-08
   1.360E-03   3.559E-01  -1.848E-08
   1.370E-03   3.383E-01  -1.805E-08
   1.380E-03   3.207E-01  -1.763E-08
   1.390E-03   3.031E-01  -1.720E-08
   1.400E-03   2.855E-01  -1.677E-08
   1.410E-03   2.679E-01  -1.634E-08
   1.420E-03   2.378E-01  -1.452E-08
   1.430E-03   2.076E-01  -1.269E-08
   1.440E-03   1.774E-01  -1.087E-08
   1.450E-03   1.473E-01  -9.045E-09
   1.460E-03   1.171E-01  -7.220E-09
   1.470E-03   8.696E-02  -5.395E-09
   1.480E-03   5.680E-02  -3.570E-09
   1.490E-03   2.664E-02  -1.745E-09
   1.500E-03  -3.515E-03   8.005E-11
   1.510E-03  -3.367E-02   1.905E-09
   1.520E-03  -6.383E-02   3.730E-09
   1.530E-03  -9.399E-02   5.555E-09
   1.540E-03  -1.216E-01   6.950E-09
   1.550E-03  -1.466E-01   7.913E-09
   1.560E-03  -1.717E-01   8.876E-09
   1.570E-03  -1.967E-01   9.840E-09
   1.580E-03  -2.218E-01   1.080E-08
   1.590E-03  -2.468E-01   1.177E-08
   1.600E-03  -2.719E-01   1.273E-08
   1.610E-03  -2.969E-01   1.369E-08
   1.620E-03  -3.220E-01   1.466E-08
   1.630E-03  -3.470E-01   1.562E-08
   1.640E-03  -3.721E-01   1.658E-08
   1.650E-03  -3.971E-01   1.755E-08
   1.660E-03  -4.222E-01   1.851E-08
   1.670E-03  -4.274E-01   1.811E-08
   1.680E-03  -4.327E-01   1.771E-08
   1.690E-03  -4.380E-01   1.731E-08
   1.700E-03  -4.432E-01   1.691E-08
   1.710E-03  -4.485E-01   1.651E-08
   1.720E-03  -4.537E-01   1.611E-08
   1.730E-03  -4.590E-01   1.571E-08
   1.740E-03  -4.643E-01   1.531E-08
   1.750E-03  -4.695E-01   1.491E-08
   1.760E-03  -4.748E-01   1.451E-08
   1.770E-03  -4.801E-01   1.411E-08
   1.780E-03  -4.853E-01   1.371E-08
   1.790E-03  -4.792E-01   1.312E-08
   1.800E-03  -4.616E-01   1.235E-08
   1.810E-03  -4.440E-01   1.158E-08
   1.820E-03  -4.264E-01   1.081E-08
   1.830E-03  -4.087E-01   1.003E-08
   1.840E-03  -3.911E-01   9.262E-09
   1.850E-03  -3.735E-01   8.490E-09
   1.860E-03  -3.559E-01   7.718E-09
   1.870E-03  -3.383E-01   6.946E-09
   1.880E-03  -3.207E-01   6.175E-09
   1.890E-03  -3.031E-01   5.403E-09
   1.900E-03  -2.855E-01   4.631E-09
   1.910E-03  -2.679E-01   3.859E-09
   1.920E-03  -2.378E-01   3.430E-09
   1.930E-03  -2.076E-01   3.001E-09
   1.940E-03  -1.774E-01   2.572E-09
   1.950E-03  -1.473E-01   2.143E-09
   1.960E-03  -1.171E-01   1.714E-09
   1.970E-03  -8.696E-02   1.285E-09
   1.980E-03  -5.680E-02   8.565E-10
   1.990E-03  -2.664E-02   4.276E-10
   2.000E-03   3.515E-03  -1.249E-12
   2.010E-03   3.367E-02  -4.301E-10
   2.020E-03   6.383E-02  -8.590E-10
   2.030E-03   9.399E-02  -1.288E-09
   2.040E-03   1.216E-01  -1.883E-09
   2.050E-03   1.466E-01  -2.645E-09
   2.060E-03   1.717E-01  -3.407E-09
   2.070E-03   1.967E-01  -4.169E-09
   2.080E-03   2.218E-01  -4.931E-09
   2.090E-03   2.468E-01  -5.693E-09
   2.100E-03   2.719E-01  -6.455E-09
   2.110E-03   2.969E-01  -7.217E-09
   2.120E-03   3.220E-01  -7.979E-09
   2.130E-03   3.470E-01  -8.741E-09
   2.140E-03   3.721E-01  -9.504E-09
   2.150E-03   3.971E-01  -1.027E-08
   2.160E-03   4.222E-01  -1.103E-08
   2.170E-03   4.274E-01  -1.188E-08
   2.180E-03   4.327E-01  -1.273E-08
   2.190E-03   4.380E-01  -1.359E-08
   2.200E-03   4.432E-01  -1.444E-08
   2.210E-03   4.485E-01  -1.529E-08
   2.220E-03   4.537E-01  -1.614E-08
   2.230E-03   4.590E-01  -1.700E-08
   2.240E-03   4.643E-01  -1.785E-08
   2.250E-03   4.695E-01  -1.870E-08
   2.260E-03   4.748E-01  -1.955E-08
   2.270E-03   4.801E-01  -2.041E-08
   2.280E-03   4.853E-01  -2.126E-08
   2.290E-03   4.792E-01  -2.147E-08
   2.300E-03   4.616E-01  -2.105E-08
   2.310E-03   4.440E-01  -2.062E-08
   2.320E-03   4.264E-01  -2.019E-08
   2.330E-03   4.087E-01  -1.976E-08
   2.340E-03   3.911E-01  -1.934E-08
   2.350E-03   3.735E-01  -1.891E-08
   2.360E-03   3.559E-01  -1.848E-08
   2.370E-03   3.383E-01  -1.805E-08
   2.380E-03   3.207E-01  -1.763E-08
   2.390E-03   3.031E-01  -1.720E-08
   2.400E-03   2.855E-01  -1.677E-08
   2.410E-03   2.679E-01  -1.634E-08
   2.420E-03   2.378E-01  -1.452E-08
   2.430E-03   2.076E-01  -1.269E-08
   2.440E-03   1.774E-01  -1.087E-08
   2.450E-03   1.473E-01  -9.045E-09
   2.460E-03   1.171E-01  -7.220E-09
   2.470E-03   8.696E-02  -5.395E-09
   2.480E-03   5.680E-02  -3.570E-09
   2.490E-03   2.664E-02  -1.745E-09
   2.500E-03  -3.515E-03   8.006E-11
   2.510E-03  -3.367E-02   1.905E-09
   2.520E-03  -6.383E-02   3.730E-09
   2.530E-03  -9.399E-02   5.555E-09
   2.540E-03  -1.216E-01   6.950E-09
   2.550E-03  -1.466E-01   7.913E-09
   2.560E-03  -1.717E-01   8.876E-09
   2.570E-03  -1.967E-01   9.840E-09
   2.580E-03  -2.218E-01   1.080E-08
   2.590E-03  -2.468E-01   1.177E-08
   2.600E-03  -2.719E-01   1.273E-08
   2.610E-03  -2.969E-01   1.369E-08
   2.620E-03  -3.220E-01   1.466E-08
   2.630E-03  -3.470E-01   1.562E-08
   2.640E-03  -3.721E-01   1.658E-08
   2.650E-03  -3.971E-01   1.755E-08
   2.660E-03  -4.222E-01   1.851E-08
   2.670E-03  -4.274E-01   1.811E-08
   2.680E-03  -4.327E-01   1.771E-08
   2.690E-03  -4.380E-01   1.731E-08
   2.700E-03  -4.432E-01   1.691E-08
   2.710E-03  -4.485E-01   1.651E-08
   2.720E-03  -4.537E-01   1.611E-08
   2.730E-03  -4.590E-01   1.571E-08
   2.740E-03  -4.643E-01   1.531E-08
   2.750E-03  -4.695E-01   1.491E-08
   2.760E-03  -4.748E-01   1.451E-08
   2.770E-03  -4.801E-01   1.411E-08
   2.780E-03  -4.853E-01   1.371E-08
   2.790E-03  -4.792E-01   1.312E-08
   2.800E-03  -4.616E-01   1.235E-08
   2.810E-03  -4.440E-01   1.158E-08
   2.820E-03  -4.264E-01   1.081E-08
   2.830E-03  -4.087E-01   1.003E-08
   2.840E-03  -3.911E-01   9.262E-09
   2.850E-03  -3.735E-01   8.490E-09
   2.860E-03  -3.559E-01   7.718E-09
   2.870E-03  -3.383E-01   6.946E-09
   2.880E-03  -3.207E-01   6.175E-09
   2.890E-03  -3.031E-01   5.403E-09
   2.900E-03  -2.855E-01   4.631E-09
   2.910E-03  -2.679E-01   3.859E-09
   2.920E-03  -2.378E-01   3.430E-09
   2.930E-03  -2.076E-01   3.001E-09
   2.940E-03  -1.774E-01   2.572E-09
   2.950E-03  -1.473E-01   2.143E-09
   2.960E-03  -1.171E-01   1.714E-09
   2.970E-03  -8.696E-02   1.285E-09
   2.980E-03  -5.680E-02   8.565E-10
   2.990E-03  -2.664E-02   4.276E-10
   3.000E-03   3.515E-03  -1.252E-12
   3.010E-03   3.367E-02  -4.301E-10
   3.020E-03   6.383E-02  -8.590E-10
   3.030E-03   9.399E-02  -1.288E-09
   3.040E-03   1.216E-01  -1.883E-09
   3.050E-03   1.466E-01  -2.645E-09
   3.060E-03   1.717E-01  -3.407E-09
   3.070E-03   1.967E-01  -4.169E-09
   3.080E-03   2.218E-01  -4.931E-09
   3.090E-03   2.468E-01  -5.693E-09
   3.100E-03   2.719E-01  -6.455E-09
   3.110E-03   2.969E-01  -7.217E-09
   3.120E-03   3.220E-01  -7.979E-09
   3.130E-03   3.470E-01  -8.741E-09
   3.140E-03   3.721E-01  -9.504E-09
   3.150E-03   3.971E-01  -1.027E-08
   3.160E-03   4.222E-01  -1.103E-08
   3.170E-03   4.274E-01  -1.188E-08
   3.180E-03   4.327E-01  -1.273E-08
   3.190E-03   4.380E-01  -1.359E-08
   3.200E-03   4.432E-01  -1.444E-08
   3.210E-03   4.485E-01  -1.529E-08
   3.220E-03   4.537E-01  -1.614E-08
   3.230E-03   4.590E-01  -1.700E-08
   3.240E-03   4.643E-01  -1.785E-08
   3.250E-03   4.695E-01  -1.870E-08
   3.260E-03   4.748E-01  -1.955E-08
   3.270E-03   4.801E-01  -2.041E-08
   3.280E-03   4.853E-01  -2.126E-08
   3.290E-03   4.792E-01  -2.147E-08
   3.300E-03   4.616E-01  -2.105E-08
   3.310E-03   4.440E-01  -2.062E-08
   3.320E-03   4.264E-01  -2.019E-08
   3.330E-03   4.087E-01  -1.976E-08
   3.340E-03   3.911E-01  -1.934E-08
   3.350E-03   3.735E-01  -1.891E-08
   3.360E-03   3.559E-01  -1.848E-08
   3.370E-03   3.383E-01  -1.805E-08
   3.380E-03   3.207E-01  -1.763E-08
   3.390E-03   3.031E-01  -1.720E-08
   3.400E-03   2.855E-01  -1.677E-08
   3.410E-03   2.679E-01  -1.634E-08
   3.420E-03   2.378E-01  -1.452E-08
   3.430E-03   2.076E-01  -1.269E-08
   3.440E-03   1.774E-01  -1.087E-08
   3.450E-03   1.473E-01  -9.045E-09
   3.460E-03   1.171E-01  -7.220E-09
   3.470E-03   8.696E-02  -5.395E-09
   3.480E-03   5.680E-02  -3.570E-09
   3.490E-03   2.664E-02  -1.745E-09
   3.500E-03  -3.515E-03   8.003E-11
   3.510E-03  -3.367E-02   1.905E-09
   3.520E-03  -6.383E-02   3.730E-09
   3.530E-03  -9.399E-02   5.555E-09
   3.540E-03  -1.216E-01   6.950E-09
   3.550E-03  -1.466E-01   7.913E-09
   3.560E-03  -1.717E-01   8.876E-09
   3.570E-03  -1.967E-01   9.840E-09
   3.580E-03  -2.218E-01   1.080E-08
   3.590E-03  -2.468E-01   1.177E-08
   3.600E-03  -2.719E-01   1.273E-08
   3.610E-03  -2.969E-01   1.369E-08
   3.620E-03  -3.220E-01   1.466E-08
   3.630E-03  -3.470E-01   1.562E-08
   3.640E-03  -3.721E-01   1.658E-08
   3.650E-03  -3.971E-01   1.755E-08
   3.660E-03  -4.222E-01   1.851E-08
   3.670E-03  -4.274E-01   1.811E-08
   3.680E-03  -4.327E-01   1.771E-08
   3.690E-03  -4.380E-01   1.731E-08
   3.700E-03  -4.432E-01   1.691E-08
   3.710E-03  -4.485E-01   1.651E-08
   3.720E-03  -4.537E-01   1.611E-08
   3.730E-03  -4.590E-01   1.571E-08
   3.740E-03  -4.643E-01   1.531E-08
